system:index,AOD,AQI,CO,Latitude,Longitude,PM25,humidity,name,temperature,.geo
00000000000000000b5b_0,229.0,31.257877,0.03837456347846549,26.30477781078031,74.62464965172633,18.754726,14.514710539264081,Point_2907,33.8433553536733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,26.30716309544019]}"
00000000000000000b5c_0,554.0,11.532072,0.02921223851456452,36.3123912892587,69.02918847350077,6.9192433,61.03580116021578,Point_2908,18.330615960227135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.03103800816463,36.314395360531655]}"
00000000000000000b5d_0,693.0,50.77693,0.04572666517272434,20.98811207959918,81.32137743563044,30.466158,33.680411173514216,Point_2909,32.86703360345632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.31999109491969,20.989136613452622]}"
00000000000000000b5f_0,544.0,26.857523,0.03722469213961358,17.679942836636272,82.21548155577754,16.114513,74.8274482742142,Point_2911,27.59383685323928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,17.68333636789278]}"
00000000000000000b63_0,63.0,4.01907,0.017985865125876136,29.713334675254178,86.88448407280148,2.411442,50.160922028263585,Point_2915,-1.9910359223683258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.88056270361953,29.711778022253174]}"
00000000000000000b64_0,417.0,35.710674,0.0385471592911045,22.495609090421084,74.6948756119638,21.426405,26.1743179915625,Point_2916,33.175779941346946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69042429811762,22.498306290773417]}"
00000000000000000b65_0,535.0,25.994919,0.03451951622681814,20.54321398922371,96.73321548438373,15.5969515,65.0234572845292,Point_2917,23.375961690478903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.73508137041068,20.53997897139286]}"
00000000000000000b67_0,128.0,4.7527676,0.01942043588611783,31.6188002027398,96.32115666099591,2.8516605,63.92407126552971,Point_2919,-0.019074794981179366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.3218563397157,31.61620642458656]}"
00000000000000000b6d_0,574.0,45.486687,0.04508263775414967,23.448848883226034,80.87339734793972,27.292013,25.2017271255027,Point_2925,32.6231540732914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.87083345285993,23.45052049194011]}"
00000000000000000b6e_0,429.0,36.092022,0.04034582168468795,25.163740017415865,94.80753702374533,21.655212,72.22823754104209,Point_2926,20.673328362570885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.8037035095537,25.166302684608397]}"
00000000000000000b6f_0,373.0,10.690459,0.018197820128759434,35.2324154010353,96.1012286395777,6.4142756,66.30804452258103,Point_2927,-2.4252807140350114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.09727751868581,35.23641701958823]}"
00000000000000000b71_0,703.0,51.252495,0.045745013630718166,27.265442653186504,94.57945589091119,30.751497,72.5596083548892,Point_2929,26.319707621468467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.57912468852382,27.268360449448075]}"
00000000000000000b72_0,198.0,4.7878747,0.01817551810873865,32.61717596196125,84.69955444310813,2.8727248,38.165134972313034,Point_2930,2.2813504166073244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6976565632091,32.61333638995923]}"
00000000000000000b75_0,508.0,63.24732,0.04184769171906267,30.34566144170205,72.62918946464404,37.94839,22.018642880535417,Point_2933,33.13270607524453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.63328229748392,30.349581873978035]}"
00000000000000000b76_0,459.0,37.97209,0.04215477773643657,23.69066268001714,77.8378903494675,22.783255,22.700172221416892,Point_2934,33.24287792311776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83452779253594,23.69306561865238]}"
00000000000000000b7b_0,417.0,32.411278,0.03956550886785198,22.20434170540258,74.51158984793344,19.446766,26.31362651361319,Point_2939,33.69268328878616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51076124129371,22.201862247013974]}"
00000000000000000b7c_0,315.0,5.0155334,0.015539045064598684,34.7021887608062,85.65369930082339,3.00932,59.83542801879133,Point_2940,-6.869009690814551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.64987076437578,34.70641100195771]}"
00000000000000000b7d_0,359.0,26.718105,0.037340871229284624,24.541418613789908,71.95892116716671,16.030863,24.718878303219856,Point_2941,33.89570656352578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.95954583439428,24.53748198572473]}"
00000000000000000b7e_0,327.0,55.7798,0.03618617472141934,26.552396183698526,71.66144832422351,33.46788,14.55367199542493,Point_2942,35.47943662537472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.66310179063483,26.54970822215246]}"
00000000000000000b82_0,340.0,2.9137106,0.015761604942466412,36.223153216347555,77.13707616174109,1.7482263,50.6535402740971,Point_2946,-7.933076259824929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13384187092272,36.224563832119706]}"
00000000000000000b85_0,731.0,37.275227,0.04001547177300839,27.47752681260879,87.61937721854707,22.365135,71.31503746512686,Point_2949,10.813109042909446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.61718123659753,27.474972964795565]}"
00000000000000000b86_0,812.0,39.339,0.054915958542153046,29.656826009127354,80.35439094924621,23.603401,40.21166017710775,Point_2950,22.172161912918114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.35879374091179,29.657879105206003]}"
00000000000000000b88_0,289.0,39.918777,0.03984478567064493,26.900863366713587,75.18383172320144,23.951267,18.42647365841403,Point_2952,32.80453360345632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18449770438336,26.90005118295907]}"
00000000000000000b89_0,459.0,11.4472885,0.03673504349352206,11.714887302365112,92.6528117888358,6.8683734,75.24506463370469,Point_2953,29.359248230192406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.65672998050805,11.718522881339158]}"
00000000000000000b8a_0,395.0,27.413115,0.03692914572013644,21.45435151861883,93.97625052137843,16.447868,61.31878584908639,Point_2954,25.62781987190249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.97725344816375,21.45626056119477]}"
00000000000000000b8b_0,666.0,62.220905,0.049445539368805254,24.631401537127978,84.68249270194184,37.332542,32.73081800210022,Point_2955,32.58570900493203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6796902575267,24.627313514136684]}"
00000000000000000b8d_0,1043.0,69.28226,0.0520561785114371,26.582734904923242,82.83812361382722,41.569355,35.49031730613232,Point_2957,32.02236129442855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.83814392508168,26.58564083351724]}"
00000000000000000b8e_0,414.0,21.376451,0.03541905506372388,28.71022669814783,95.70260480339353,12.8258705,79.91811413355725,Point_2958,11.113873338699364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.70201879367323,28.714648056880506]}"
00000000000000000b93_0,588.0,60.642082,0.04644316229701757,26.499707022329073,78.65477077658812,36.38525,23.652695779255435,Point_2963,33.4959432442983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6519947010847,26.495809305105286]}"
00000000000000000b94_0,592.0,43.765736,0.04201612127682718,16.681421811861203,77.060014473116,26.259441,37.74143726204173,Point_2964,32.51795659065249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06197664819315,16.677223249678917]}"
00000000000000000b95_0,371.0,27.368435,0.03581478404135323,25.071187563645655,70.26069585303804,16.42106,23.667126443598715,Point_2965,34.58114154073928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.26172994740838,25.067488003355248]}"
00000000000000000b97_0,694.0,11.036251,0.021385244433887746,27.819627150747294,88.33303989760061,6.6217504,82.62924561761383,Point_2967,-1.856470357047158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33583346389315,27.816332772760983]}"
00000000000000000b99_0,970.0,54.698418,0.04668505982279754,26.881803637497274,91.97561008875601,32.81905,68.10799943506885,Point_2969,24.21621573236257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.97401036457721,26.882084877276682]}"
00000000000000000b9c_0,128.0,4.7527676,0.02027372192016261,31.637410107824252,96.43972308588751,2.8516605,62.01128808705595,Point_2972,0.7118890179528421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.43863732665123,31.63417273026895]}"
00000000000000000ba0_0,542.0,38.776146,0.04087169933684231,22.05766241002123,77.18930690652559,23.265688,26.254595169449374,Point_2976,33.2654744942983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18774078796989,22.05813180155485]}"
00000000000000000ba2_0,315.0,3.8563354,0.0167526642671125,34.608286028616675,89.65134069993329,2.3138013,65.64239320005657,Point_2978,-6.722705030441261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.64737377870765,34.607596320704566]}"
00000000000000000ba3_0,576.0,41.793663,0.04251016180227634,19.624902187060673,78.80830317169104,25.076197,36.449466592429275,Point_2979,32.10268695089553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80470829938503,19.623697381590947]}"
00000000000000000ba5_0,709.0,35.67911,0.04283420748075094,26.720739885804253,94.90233153256682,21.407467,77.76645960660902,Point_2981,23.85134756830007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.90251819080686,26.72038812613517]}"
00000000000000000ba6_0,809.0,67.46005,0.04930348461044191,28.504897632822246,79.21315535261401,40.476032,33.977680037239274,Point_2982,31.336770338482324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2089501772388,28.508035541533015]}"
00000000000000000bad_0,743.0,38.489777,0.04431832113229758,18.27353045481643,79.4531507904779,23.093866,46.5838737410393,Point_2989,32.58314552836953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.45149530395108,18.276224455411665]}"
00000000000000000bae_0,407.0,24.643526,0.03919090757269807,22.805818448170506,71.8676553892376,14.786116,27.353248908640143,Point_2990,34.658812167909446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.86971430598233,22.803733487374053]}"
00000000000000000baf_0,308.0,4.3085303,0.01722353282030061,34.66452766580815,88.60251894922524,2.5851183,59.1164594509904,Point_2991,-3.34293750656974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.60532804912901,34.66149523775174]}"
00000000000000000bb0_0,590.0,47.29724,0.04005972949600909,17.818355124547224,74.83423668910515,28.378344,33.46915404326647,Point_2992,31.757377163569174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.83415474357675,17.81808366051071]}"
00000000000000000bb1_0,377.0,7.9301367,0.015074696514094476,36.04937367967895,91.07356829396875,4.758082,63.58900740184138,Point_2993,-6.643054151535011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.07569508045769,36.0449007752958]}"
00000000000000000bb2_0,1234.0,62.08684,0.05147061632274454,24.799041778379962,91.39017072841125,37.252106,76.18496858608225,Point_2994,28.205541361702842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.39010542989952,24.797993418119393]}"
00000000000000000bb3_0,703.0,24.288446,0.043716930823104946,27.58641370918911,94.17702158492146,14.573068,80.06540076881151,Point_2995,21.89919573995803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.17488281067004,27.582770798889907]}"
00000000000000000bb5_0,391.0,36.469185,0.0402981690991532,18.92199822743439,82.41341392234875,21.881512,55.1047633868312,Point_2997,29.366887797249717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.41593574154551,18.923011459977722]}"
00000000000000000bb6_0,302.0,23.683945,0.036205455303093985,21.292244467275218,70.50975895947401,14.210366,46.48516444676346,Point_2998,31.39436718093026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.51325822696184,21.29456381005326]}"
00000000000000000bb8_0,708.0,82.620285,0.0484301273356242,27.29476144007979,78.67225591356157,49.57217,27.028040231444656,Point_3000,32.64335671001015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,27.295309907971664]}"
00000000000000000bb9_0,689.0,29.35676,0.03684037869553039,24.545883609379693,69.19554235155891,17.614056,34.433992117898555,Point_3001,33.4440531889598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.19273475930615,24.546465138565924]}"
00000000000000000bba_0,199.0,3.4369779,0.016355049740962527,32.87483529726143,88.26659951097177,2.0621867,48.5181537885493,Point_3002,0.041685703065695634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.26396824116358,32.87384782235389]}"
00000000000000000bbb_0,535.0,30.768404,0.045337279226657916,20.74252177542438,96.01336642094117,18.461042,47.78169003742375,Point_3003,31.573976691563928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.01642914311506,20.74659148674035]}"
00000000000000000bbf_0,437.0,31.988897,0.038267136810178626,25.182082002914758,71.48190621912337,19.193338,18.03350116452035,Point_3007,35.83349817593893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.48343873381093,25.184268990290786]}"
00000000000000000bc0_0,143.0,3.7541778,0.022154765769052082,28.522522812732355,86.73028414211808,2.2525067,40.22810314737356,Point_3008,3.5150438573625706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.72784910531921,28.526001847215408]}"
00000000000000000bc1_0,561.0,48.655777,0.04482935533131856,23.364045568438897,81.59807875657296,29.193466,27.391017479890202,Point_3009,31.716490390565696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.59846883299674,23.36068896352816]}"
00000000000000000bc3_0,762.0,43.314816,0.041680654666789475,25.197205749956762,92.80991881794495,25.98889,80.10622624551877,Point_3011,22.465564690695885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.80944357880837,25.193252143131982]}"
00000000000000000bca_0,513.0,28.146915,0.03372911268517061,26.02971504898391,95.23797210891291,16.88815,77.66674958219565,Point_3018,17.34584423171151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.23489484593108,26.028685357363138]}"
00000000000000000bcb_0,686.0,42.98558,0.044706666884247064,19.159355277410995,79.49786666998364,25.79135,41.32082786276389,Point_3019,32.925902011659446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.49641106815706,19.1565734338488]}"
00000000000000000bcc_0,588.0,45.05783,0.042121762082106745,20.858094523688408,76.83342935988495,27.034698,27.95250420400402,Point_3020,34.0132534927792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.83739782716327,20.85438932083469]}"
00000000000000000bcd_0,180.0,3.722493,0.016933537890872544,32.40368402842298,94.24551553627623,2.2334957,77.41260356835859,Point_3021,-6.457754808002051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.2467480333996,32.40672387461174]}"
00000000000000000bd0_0,535.0,35.026215,0.039085731183184626,21.629325411847788,73.78023607165355,21.015728,38.02266622965175,Point_3024,32.216724358664635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7831258611569,21.62694046517748]}"
00000000000000000bd1_0,884.0,63.272354,0.04924101133890924,24.006708665498913,86.56896270765868,37.963413,45.95021114903205,Point_3025,30.2506938139598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.56615235417769,24.007475968094212]}"
00000000000000000bd2_0,351.0,5.0428257,0.017849648088267504,35.30011269030565,89.0832185470238,3.0256953,62.317027097661416,Point_3026,-4.673883687125283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.08143514971235,35.2992990894766]}"
00000000000000000bd3_0,437.0,31.988897,0.03809343547911532,25.47958724558493,71.6891474878323,19.193338,16.48220445239529,Point_3027,36.00076163080007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.69005124915842,25.48071303405023]}"
00000000000000000bd4_0,471.0,63.519554,0.04293337570677205,31.110584477720902,73.48826477135914,38.111732,23.4973797644987,Point_3028,32.53053322368203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.48668181739745,31.113149865479627]}"
